engine_name,mode,display_name,category,price,kill_award,distance_m,vs_armored,hits_needed,expected_ttk,median_ttk,perfect_ttk,p_kill_1s,p_kill_2s,p_kill,first_hit_p,cadence_mult,interval_ms
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,25.0,False,4,0.8782020000000003,0.81,0.27,0.7896,1.0,1.0,1.0,3.0,270
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,30.0,False,4,1.253718,1.08,0.27,0.2878,0.9338,1.0,1.0,3.0,270
m4a1,primary,M4A4,Automatic Rifles,2900.0,300.0,40.0,False,4,2.480618,2.16,0.27,0.0438,0.4092,1.0,0.7584,3.0,270
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,2.5,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,5.0,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,7.5,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,10.0,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,12.5,True,4,0.3,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,15.0,True,5,0.4388,0.4,0.4,0.9988,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,20.0,True,5,0.7647,0.7500000000000001,0.4,0.8726,0.9998,1.0,1.0,1.5,150
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,25.0,True,5,1.0352,1.0,0.4,0.6812,0.998,1.0,1.0,2.0,200
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,30.0,True,5,1.36056,1.2000000000000002,0.4,0.0,0.9748,1.0,1.0,3.0,300
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,40.0,True,5,2.534098,2.4000000000000004,0.4,0.0,0.298,1.0,0.7922,3.0,300
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,2.5,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,5.0,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,7.5,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,10.0,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,12.5,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,15.0,False,3,0.19999999999999998,0.2,0.2,1.0,1.0,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,20.0,False,3,0.272668,0.2,0.2,0.9912,0.9996,1.0,1.0,1.0,100
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,25.0,False,3,0.49376000000000003,0.4,0.2,0.99,1.0,1.0,1.0,2.0,200
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,30.0,False,4,1.0159200000000002,0.9000000000000001,0.30000000000000004,0.6968,0.998,1.0,1.0,3.0,300
m4a1_silencer,primary,M4A1-S,Automatic Rifles,2900.0,300.0,40.0,False,4,1.9304220000000005,1.8000000000000003,0.30000000000000004,0.1022,0.5938,1.0,0.7854,3.0,300
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,2.5,True,4,0.33,0.33,0.33,1.0,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,5.0,True,4,0.33,0.33,0.33,1.0,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,7.5,True,4,0.33,0.33,0.33,1.0,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,10.0,True,4,0.33,0.33,0.33,1.0,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,12.5,True,4,0.34590600000000005,0.33,0.33,1.0,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,15.0,True,4,0.45938199999999996,0.44,0.33,0.984,0.9998,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,20.0,True,4,0.7665240000000001,0.66,0.33,0.8956,0.9998,1.0,1.0,2.0,220
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,25.0,True,4,1.21407,0.99,0.33,0.5532,0.986,1.0,1.0,3.0,330
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,30.0,True,4,1.8091920000000001,1.6500000000000001,0.33,0.1774,0.7396,1.0,0.9296,3.0,330
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,40.0,True,4,3.6605039999999995,3.3000000000000003,0.33,0.017,0.185,0.9966,0.5304,3.0,330
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,2.5,False,4,0.33,0.33,0.33,1.0,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,5.0,False,4,0.33,0.33,0.33,1.0,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,7.5,False,4,0.33,0.33,0.33,1.0,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,10.0,False,4,0.33,0.33,0.33,1.0,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,12.5,False,4,0.34511400000000003,0.33,0.33,0.9998,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,15.0,False,4,0.46063600000000005,0.44,0.33,0.9838,1.0,1.0,1.0,1.0,110
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,20.0,False,4,0.766216,0.66,0.33,0.8948,0.9996,1.0,1.0,2.0,220
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,25.0,False,4,1.212486,0.99,0.33,0.5528,0.985,1.0,1.0,3.0,330
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,30.0,False,4,1.819818,1.6500000000000001,0.33,0.176,0.7346,1.0,0.9288,3.0,330
sg556,primary,SG 553,Automatic Rifles,3000.0,300.0,40.0,False,4,3.645654,3.3000000000000003,0.33,0.0164,0.1888,0.9966,0.533,3.0,330
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,2.5,True,4,0.63,0.63,0.63,1.0,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,5.0,True,4,0.63,0.63,0.63,1.0,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,7.5,True,4,0.63,0.63,0.63,1.0,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,10.0,True,4,0.63,0.63,0.63,1.0,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,12.5,True,4,0.6344,0.63,0.63,1.0,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,15.0,True,4,0.7177359999999999,0.63,0.63,0.9522,0.9998,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,20.0,True,4,0.9248880000000002,0.7949999999999999,0.63,0.809,0.9996,1.0,1.0,1.5,165
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,25.0,True,4,1.1381119999999998,0.96,0.63,0.5292,0.9874,1.0,1.0,2.0,220
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,30.0,True,4,1.3460999999999996,1.29,0.63,0.0,0.9976,1.0,1.0,3.0,330
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,40.0,True,4,2.0372079999999997,2.06,0.63,0.0,0.4448,1.0,1.0,4.0,440
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,2.5,False,4,0.63,0.63,0.63,1.0,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,5.0,False,4,0.63,0.63,0.63,1.0,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,7.5,False,4,0.63,0.63,0.63,1.0,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,10.0,False,4,0.63,0.63,0.63,1.0,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,12.5,False,4,0.633476,0.63,0.63,0.9998,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,15.0,False,4,0.715492,0.63,0.63,0.9512,1.0,1.0,1.0,1.0,110
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,20.0,False,4,0.9234689999999999,0.7949999999999999,0.63,0.8022,0.9994,1.0,1.0,1.5,165
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,25.0,False,4,1.14018,0.96,0.63,0.514,0.9886,1.0,1.0,2.0,220
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,30.0,False,4,1.3455719999999998,1.29,0.63,0.0,0.9978,1.0,1.0,3.0,330
sg556,scoped,SG 553,Automatic Rifles,3000.0,300.0,40.0,False,4,2.038968,2.06,0.63,0.0,0.4558,1.0,1.0,4.0,440
m249,primary,M249,LMGs,5200.0,300.0,2.5,True,4,0.24,0.24,0.24,1.0,1.0,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,5.0,True,4,0.24,0.24,0.24,1.0,1.0,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,7.5,True,4,0.24,0.24,0.24,1.0,1.0,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,10.0,True,5,0.32107199999999997,0.32,0.32,1.0,1.0,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,12.5,True,5,0.383824,0.32,0.32,0.9968,1.0,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,15.0,True,5,0.575504,0.48,0.32,0.9122,0.997,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,20.0,True,5,1.372464,1.2,0.32,0.3716,0.8256,1.0,0.9684,1.5,120
m249,primary,M249,LMGs,5200.0,300.0,25.0,True,5,2.524992,2.24,0.32,0.0674,0.3844,1.0,0.751,2.0,160
m249,primary,M249,LMGs,5200.0,300.0,30.0,True,5,4.0065599999999995,3.68,0.32,0.0118,0.1252,0.9994,0.5402,2.0,160
m249,primary,M249,LMGs,5200.0,300.0,40.0,True,5,7.474079999999999,7.28,0.32,0.0006,0.012,0.8772,0.3042,2.0,160
m249,primary,M249,LMGs,5200.0,300.0,2.5,False,4,0.24,0.24,0.24,1.0,1.0,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,5.0,False,4,0.24,0.24,0.24,1.0,1.0,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,7.5,False,4,0.24,0.24,0.24,1.0,1.0,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,10.0,False,4,0.24,0.24,0.24,1.0,1.0,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,12.5,False,4,0.259456,0.24,0.24,0.9998,1.0,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,15.0,False,4,0.36916800000000005,0.32,0.24,0.9784,0.9998,1.0,1.0,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,20.0,False,4,0.901696,0.72,0.24,0.676,0.9346,1.0,0.9662,1.0,80
m249,primary,M249,LMGs,5200.0,300.0,25.0,False,4,1.8711360000000001,1.56,0.24,0.2618,0.6204,1.0,0.7514,1.5,120
m249,primary,M249,LMGs,5200.0,300.0,30.0,False,4,3.03104,2.72,0.24,0.0794,0.3162,0.9998,0.543,2.0,160
m249,primary,M249,LMGs,5200.0,300.0,40.0,False,4,6.043808,5.6000000000000005,0.24,0.0112,0.06,0.941,0.2936,2.0,160
negev,primary,Negev,LMGs,1700.0,300.0,2.5,True,5,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,5.0,True,5,0.43100999999999995,0.375,0.3,1.0,1.0,1.0,1.0,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,7.5,True,5,0.6373499999999999,0.6,0.3,0.9936,1.0,1.0,1.0,2.0,150
negev,primary,Negev,LMGs,1700.0,300.0,10.0,True,5,0.9229050000000003,0.8999999999999999,0.3,0.9058,1.0,1.0,1.0,3.0,225
negev,primary,Negev,LMGs,1700.0,300.0,12.5,True,5,1.15485,1.125,0.3,0.1814,1.0,1.0,1.0,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,15.0,True,5,1.358895,1.3499999999999999,0.3,0.0572,0.9794,1.0,0.991,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,20.0,True,5,1.95012,1.875,0.3,0.0062,0.5878,1.0,0.7004,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,25.0,True,5,2.765685,2.625,0.3,0.0008,0.2004,1.0,0.4426,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,30.0,True,5,3.754725,3.525,0.3,0.0,0.0604,1.0,0.304,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,40.0,True,5,6.2256,5.925,0.3,0.0,0.0066,0.9582,0.1812,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,2.5,False,3,0.15,0.15,0.15,1.0,1.0,1.0,1.0,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,5.0,False,3,0.16612499999999997,0.15,0.15,1.0,1.0,1.0,1.0,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,7.5,False,3,0.30458999999999997,0.3,0.15,1.0,1.0,1.0,1.0,2.0,150
negev,primary,Negev,LMGs,1700.0,300.0,10.0,False,3,0.45589500000000005,0.44999999999999996,0.15,1.0,1.0,1.0,1.0,3.0,225
negev,primary,Negev,LMGs,1700.0,300.0,12.5,False,3,0.6307799999999999,0.6,0.15,0.9904,1.0,1.0,1.0,4.0,300
negev,primary,Negev,LMGs,1700.0,300.0,15.0,False,3,0.8375399999999997,0.6,0.15,0.8048,0.9896,1.0,0.9872,4.0,300
negev,primary,Negev,LMGs,1700.0,300.0,20.0,False,3,1.354995,1.275,0.15,0.1744,0.9244,1.0,0.7088,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,25.0,False,4,2.28321,2.175,0.22499999999999998,0.0086,0.4112,1.0,0.475,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,30.0,False,4,3.09465,2.925,0.22499999999999998,0.0012,0.1786,1.0,0.313,1.0,75
negev,primary,Negev,LMGs,1700.0,300.0,40.0,False,4,5.11497,4.8,0.22499999999999998,0.0004,0.037,0.986,0.182,1.0,75
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,2.5,True,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,5.0,True,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,7.5,True,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,10.0,True,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,12.5,True,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,15.0,True,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,20.0,True,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,25.0,True,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,30.0,True,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,40.0,True,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,2.5,False,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,5.0,False,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,7.5,False,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,10.0,False,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,12.5,False,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,15.0,False,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,20.0,False,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,25.0,False,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,30.0,False,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
awp,scoped,AWP,Sniper Rifles,4750.0,100.0,40.0,False,1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1455
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,2.5,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,5.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,7.5,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,10.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,12.5,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,15.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,20.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,25.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,30.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,40.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,2.5,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,5.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,7.5,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,10.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,12.5,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,15.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,20.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,25.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,30.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
g3sg1,scoped,G3SG1,Sniper Rifles,5000.0,300.0,40.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,2.5,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,5.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,7.5,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,10.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,12.5,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,15.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,20.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,25.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,30.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,40.0,True,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,2.5,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,5.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,7.5,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,10.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,12.5,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,15.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,20.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,25.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,30.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
scar20,scoped,SCAR-20,Sniper Rifles,5000.0,300.0,40.0,False,2,0.5499999999999999,0.55,0.55,1.0,1.0,1.0,1.0,1.0,250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,2.5,True,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,5.0,True,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,7.5,True,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,10.0,True,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,12.5,True,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,15.0,True,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,20.0,True,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,25.0,True,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,30.0,True,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,40.0,True,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,2.5,False,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,5.0,False,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,7.5,False,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,10.0,False,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,12.5,False,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,15.0,False,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
ssg08,scoped,SSG 08,Sniper Rifles,1700.0,300.0,20.0,False,2,1.5500000000000003,1.55,1.55,0.0,1.0,1.0,1.0,1.0,1250
